Germany,C20,Manufacture of chemicals and chemical products,2022,47956,,,,,
Germany,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,2022,28081,,,,,
Germany,C22,Manufacture of rubber and plastics products,2022,31183,,,,,
Germany,C22_23,Manufacture of rubber and plastic products and other non-metallic mineral products,2022,50854,,,,,
Germany,C23,Manufacture of other non-metallic mineral products,2022,19671,,,,,
Germany,C24,Manufacture of basic metals,2022,21592,,,,,
Germany,C24_25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",2022,79602,,,,,
Germany,C25,"Manufacture of fabricated metal products, except machinery and equipment",2022,58010,,,,,
Germany,C26,"Manufacture of computer, electronic and optical products",2022,49016,,,,,
Germany,C27,Manufacture of electrical equipment,2022,46172,,,,,
Germany,C28,Manufacture of machinery and equipment n.e.c.,2022,107139,,,,,
Germany,C29,"Manufacture of motor vehicles, trailers and semi-trailers",2022,150620,,,,,
Germany,C29_30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",2022,167762,,,,,
Germany,C30,Manufacture of other transport equipment,2022,17142,,,,,
Germany,C31_32,Manufacture of furniture; other manufacturing,2022,29490,,,,,
Germany,C31T33,"Manufacture of furniture; jewellery, musical instruments, toys, etc.; repair and installation of machinery and equipment",2022,49265,,,,,
Germany,C33,Repair and installation of machinery and equipment,2022,19775,,,,,
Germany,D,"Electricity, gas, steam and air conditioning supply",2022,74584,,,,,
Germany,E,"Water supply; sewerage, waste management and remediation activities",2022,38354,,,,,
Germany,E36,"Water collection, treatment and supply",2022,6171,,,,,
Germany,E37T39,"Sewerage, waste management, remediation activities",2022,32183,,,,,
Germany,F,Construction,2022,173919,,,,,
Germany,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2022,387718,,,,,
Germany,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,2022,51860,,,,,
Germany,G46,"Wholesale trade, except of motor vehicles and motorcycles",2022,211134,,,,,
Germany,G47,"Retail trade, except of motor vehicles and motorcycles",2022,124724,,,,,
Germany,H,Transportation and storage,2022,172664,,,,,
Germany,H49,Land transport and transport via pipelines,2022,59179,,,,,
Germany,H50,Water transport,2022,21134,,,,,
Germany,H51,Air transport,2022,9169,,,,,
Germany,H52,Warehousing and support activities for transportation,2022,58669,,,,,
Germany,H53,Postal and courier activities,2022,24513,,,,,
Germany,I,Accommodation and food service activities,2022,51473,,,,,
Germany,J,Information and communication,2022,167115,,,,,
Germany,J58,Publishing activities,2022,11924,,,,,
Germany,J58T60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",2022,28302,,,,,
Germany,J59_60,"Motion picture, video, television programme production; programming and broadcasting activities",2022,16378,,,,,
Germany,J61,Telecommunications,2022,23133,,,,,
Germany,J62_63,"Computer programming, consultancy, and information service activities",2022,115680,,,,,
Germany,K,Financial and insurance activities,2022,133206,,,,,
Germany,K64,"Financial service activities, except insurance and pension funding",2022,75236,,,,,
Germany,K65,"Insurance, reinsurance and pension funding, except compulsory social security",2022,33600,,,,,
Germany,K66,Activities auxiliary to financial service and insurance activities,2022,24370,,,,,
Germany,L,Real estate activities,2022,346846,,,,,
Germany,L68A,Imputed rents of owner-occupied dwellings,2022,133176,,,,,
Germany,M,"Professional, scientific and technical activities",2022,249417,,,,,
Germany,M69_70,Legal and accounting activities; activities of head offices; management consultancy activities,2022,116014,,,,,
Germany,M69T71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,2022,178496,,,,,
Germany,M71,Architectural and engineering activities; technical testing and analysis,2022,62482,,,,,
Germany,M72,Scientific research and development,2022,37513,,,,,
Germany,M73,Advertising and market research,2022,16227,,,,,
Germany,M73T75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",2022,33408,,,,,
Germany,M74_75,"Other professional, scientific and technical activities; veterinary activities",2022,17181,,,,,
Germany,N,Administrative and support service activities,2022,181802,,,,,
Germany,N77,Rental and leasing activities,2022,56510,,,,,
Germany,N78,Employment activities,2022,32476,,,,,
Germany,N79,"Travel agency, tour operator, reservation service and related activities",2022,4879,,,,,
Germany,N80T82,"Security and investigation, service and landscape, office administrative and support activities",2022,87937,,,,,
Germany,O,Public administration and defence; compulsory social security,2022,221246,,,,,
Germany,P,Education,2022,171096,,,,,
Germany,Q,Human health and social work activities,2022,305502,,,,,
Germany,Q86,Human health activities,2022,195908,,,,,
Germany,Q87_88,Residential care activities and social work activities without accommodation,2022,109594,,,,,
Germany,R,"Arts, entertainment and recreation",2022,37807,,,,,
Germany,R90T92,"Creative, arts and entertainment activities; libraries, archives, museums and other cultural activities; gambling and betting activities",2022,20467,,,,,
Germany,R93,Sports activities and amusement and recreation activities,2022,17340,,,,,
Germany,S,Other service activities,2022,72888,,,,,
Germany,S94,Activities of membership organizations,2022,33854,,,,,
Germany,S95,Repair of computers and personal and household goods,2022,1891,,,,,
Germany,S96,Other personal service activities,2022,37143,,,,,
Germany,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,2022,8726,,,,,
,,,,,,,,,
Italy,_T,Total - all activities,2022,1792583.9,,,,,
Italy,A,"Agriculture, forestry and fishing",2022,37771.1,,,,,
Italy,A01,"Crop and animal production, hunting and related service activities",2022,34531.6,,,,,
Italy,A02,Forestry and logging,2022,2618.5,,,,,
Italy,A03,Fishing and aquaculture,2022,621,,,,,
Italy,B,Mining and quarrying,2022,3051.8,,,,,
Italy,C,Manufacturing,2022,306024.5,,,,,
Italy,C10T12,Manufacture of food products; beverages and tobacco products,2022,30454.9,,,,,
Italy,C13T15,"Manufacture of textiles, wearing apparel, leather and related products",2022,28078.5,,,,,
Italy,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2022,5709.3,,,,,
Italy,C16T18,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials; manufacture of paper and paper products; printing and reproduction of recorded media",2022,16596.7,,,,,
Italy,C17,Manufacture of paper and paper products,2022,6883.5,,,,,
Italy,C18,Printing and reproduction of recorded media,2022,4003.9,,,,,
Italy,C19,Manufacture of coke and refined petroleum products,2022,9276.9,,,,,
Italy,C20,Manufacture of chemicals and chemical products,2022,11530.4,,,,,
Italy,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,2022,10289.6,,,,,
Italy,C22,Manufacture of rubber and plastics products,2022,15162.5,,,,,
Italy,C22_23,Manufacture of rubber and plastic products and other non-metallic mineral products,2022,27248.8,,,,,
Italy,C23,Manufacture of other non-metallic mineral products,2022,12086.3,,,,,
Italy,C24,Manufacture of basic metals,2022,13883.9,,,,,
Italy,C24_25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",2022,54590,,,,,
Italy,C25,"Manufacture of fabricated metal products, except machinery and equipment",2022,40706.1,,,,,
Italy,C26,"Manufacture of computer, electronic and optical products",2022,10980.7,,,,,
Italy,C27,Manufacture of electrical equipment,2022,12869,,,,,
Italy,C28,Manufacture of machinery and equipment n.e.c.,2022,41758.9,,,,,
Italy,C29,"Manufacture of motor vehicles, trailers and semi-trailers",2022,16172.1,,,,,
Italy,C29_30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",2022,26165.4,,,,,
Italy,C30,Manufacture of other transport equipment,2022,9993.3,,,,,
Italy,C31_32,Manufacture of furniture; other manufacturing,2022,16241.5,,,,,
Italy,C31T33,"Manufacture of furniture; jewellery, musical instruments, toys, etc.; repair and installation of machinery and equipment",2022,26184.6,,,,,
Italy,C33,Repair and installation of machinery and equipment,2022,9943.1,,,,,
Italy,D,"Electricity, gas, steam and air conditioning supply",2022,33259.1,,,,,
Italy,E,"Water supply; sewerage, waste management and remediation activities",2022,19509,,,,,
Italy,E36,"Water collection, treatment and supply",2022,5522.7,,,,,
Italy,E37T39,"Sewerage, waste management, remediation activities",2022,13986.3,,,,,
Italy,F,Construction,2022,101920.2,,,,,
Italy,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2022,220259.3,,,,,
Italy,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,2022,20193.1,,,,,
Italy,G46,"Wholesale trade, except of motor vehicles and motorcycles",2022,111023.8,,,,,
Italy,G47,"Retail trade, except of motor vehicles and motorcycles",2022,89042.4,,,,,
Italy,H,Transportation and storage,2022,85449.7,,,,,
Italy,H49,Land transport and transport via pipelines,2022,38382.9,,,,,
Italy,H50,Water transport,2022,3248.9,,,,,
Italy,H51,Air transport,2022,695.8,,,,,
Italy,H52,Warehousing and support activities for transportation,2022,40001.3,,,,,
Italy,H53,Postal and courier activities,2022,3120.8,,,,,
Italy,I,Accommodation and food service activities,2022,65839.3,,,,,
Italy,J,Information and communication,2022,62110.5,,,,,
Italy,J58,Publishing activities,2022,3094.9,,,,,
Italy,J58T60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",2022,9452.8,,,,,
Italy,J59_60,"Motion picture, video, television programme production; programming and broadcasting activities",2022,6358,,,,,
Italy,J61,Telecommunications,2022,15555.8,,,,,
Italy,J62_63,"Computer programming, consultancy, and information service activities",2022,37101.9,,,,,
Italy,K,Financial and insurance activities,2022,89877.5,,,,,
Italy,K64,"Financial service activities, except insurance and pension funding",2022,53437.5,,,,,
Italy,K65,"Insurance, reinsurance and pension funding, except compulsory social security",2022,18698.8,,,,,
Italy,K66,Activities auxiliary to financial service and insurance activities,2022,17741.2,,,,,
Italy,L,Real estate activities,2022,226846.8,,,,,
Italy,L68A,Imputed rents of owner-occupied dwellings,2022,156554,,,,,
Italy,M,"Professional, scientific and technical activities",2022,123862.9,,,,,
Italy,M69_70,Legal and accounting activities; activities of head offices; management consultancy activities,2022,60954.1,,,,,
Italy,M69T71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,2022,84398.7,,,,,
Italy,M71,Architectural and engineering activities; technical testing and analysis,2022,23444.6,,,,,
Italy,M72,Scientific research and development,2022,17071.5,,,,,
Italy,M73,Advertising and market research,2022,5038.5,,,,,
Italy,M73T75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",2022,22392.7,,,,,
Italy,M74_75,"Other professional, scientific and technical activities; veterinary activities",2022,17354.2,,,,,
Italy,N,Administrative and support service activities,2022,66071.4,,,,,
Italy,N77,Rental and leasing activities,2022,11651.6,,,,,
Italy,N78,Employment activities,2022,15294.8,,,,,
Italy,N79,"Travel agency, tour operator, reservation service and related activities",2022,2150.2,,,,,
Italy,N80T82,"Security and investigation, service and landscape, office administrative and support activities",2022,36974.8,,,,,
Italy,O,Public administration and defence; compulsory social security,2022,109176,,,,,
Italy,P,Education,2022,75158.5,,,,,
Italy,Q,Human health and social work activities,2022,103682.9,,,,,
Italy,Q86,Human health activities,2022,87812.5,,,,,
Italy,Q87_88,Residential care activities and social work activities without accommodation,2022,15870.5,,,,,
Italy,R,"Arts, entertainment and recreation",2022,19448.7,,,,,
Italy,R90T92,"Creative, arts and entertainment activities; libraries, archives, museums and other cultural activities; gambling and betting activities",2022,11978.8,,,,,
Italy,R93,Sports activities and amusement and recreation activities,2022,7469.9,,,,,
Italy,S,Other service activities,2022,27084.4,,,,,
Italy,S94,Activities of membership organizations,2022,5496.6,,,,,
Italy,S95,Repair of computers and personal and household goods,2022,1828.9,,,,,
Italy,S96,Other personal service activities,2022,19758.9,,,,,
Italy,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,2022,16180.4,,,,,
Italy,U,Activities of extraterritorial organizations and bodies,2022,0,,,,,
,,,,,,,,,
Japan,_T,Total - all activities,2022,554889900,"554,654,800,000,000",,,,
Japan,A,"Agriculture, forestry and fishing",2022,5167200,,,,,
Japan,B,Mining and quarrying,2022,453400,,,,,
Japan,C,Manufacturing,2022,111108800,,,,,
Japan,C10T12,Manufacture of food products; beverages and tobacco products,2022,12696900,,,,,
Japan,C13,Manufacture of textiles,2022,1223400,,,,,
Japan,C17,Manufacture of paper and paper products,2022,2195600,,,,,
Japan,C19,Manufacture of coke and refined petroleum products,2022,2884500,,,,,
Japan,C20,Manufacture of chemicals and chemical products,2022,10478900,,,,,
Japan,C23,Manufacture of other non-metallic mineral products,2022,3113700,,,,,
Japan,C24,Manufacture of basic metals,2022,11913300,,,,,
Japan,C24_25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",2022,17385900,,,,,
Japan,C25,"Manufacture of fabricated metal products, except machinery and equipment",2022,5472500,,,,,
Japan,C26,"Manufacture of computer, electronic and optical products",2022,9574700,,,,,
Japan,C27,Manufacture of electrical equipment,2022,7269700,,,,,
Japan,C28,Manufacture of machinery and equipment n.e.c.,2022,17770200,,,,,
Japan,C29_30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",2022,14809900,,,,,
Japan,C31_32,Manufacture of furniture; other manufacturing,2022,11705400,,,,,
Japan,D,"Electricity, gas, steam and air conditioning supply",2022,13262900,,,,,
Japan,F,Construction,2022,30532700,,,,,
Japan,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2022,78085100,,,,,
Japan,H,Transportation and storage,2022,25326800,,,,,
Japan,I,Accommodation and food service activities,2022,8425500,,,,,
Japan,J,Information and communication,2022,27354200,,,,,
Japan,K,Financial and insurance activities,2022,25279500,,,,,
Japan,L,Real estate activities,2022,64943700,,,,,
Japan,M,"Professional, scientific and technical activities",2022,49779800,,,,,
Japan,O,Public administration and defence; compulsory social security,2022,28821300,,Category E (ISIC Rev. 4) typically accounts for ~0.6% to 0.8% of Japan’s total GVA.,,,
Japan,P,Education,2022,19283900,,,,,
Japan,Q,Human health and social work activities,2022,45613000,,,,,
Japan,R,"Arts, entertainment and recreation",2022,21452000,,,,,
,,,,,,,,,
Korea,_T,Total - all activities,2022,2138601400,,,,,
Korea,A,"Agriculture, forestry and fishing",2022,33656400,,,,,
Korea,B,Mining and quarrying,2022,1807800,,,,,
Korea,C,Manufacturing,2022,615749600,,,,,
Korea,D,"Electricity, gas, steam and air conditioning supply",2022,1886600,,,,,
Korea,E,"Water supply; sewerage, waste management and remediation activities",2022,14607200,,,,,
Korea,F,Construction,2022,121439400,,,,,
Korea,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2022,193953400,,,,,
Korea,H,Transportation and storage,2022,95655600,,,,,
Korea,I,Accommodation and food service activities,2022,54412800,,,,,
Korea,J,Information and communication,2022,103549300,,,,,
Korea,K,Financial and insurance activities,2022,136404400,,,,,
Korea,L,Real estate activities,2022,158314600,,,,,
Korea,M,"Professional, scientific and technical activities",2022,106159600,,,,,
Korea,N,Administrative and support service activities,2022,71477200,,,,,
Korea,O,Public administration and defence; compulsory social security,2022,149078600,,,,,
Korea,P,Education,2022,101581800,,,,,
Korea,Q,Human health and social work activities,2022,123519000,,,,,
Korea,R,"Arts, entertainment and recreation",2022,26183000,,,,,
Korea,S,Other service activities,2022,26394400,,,,,
Korea,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,2022,2770700,,,,,
Korea,U,Activities of extraterritorial organizations and bodies,2022,0,,,,,
,,,,,,,,,
Norway,_T,Total - all activities,2022,5307902,,,,,
Norway,A,"Agriculture, forestry and fishing",2022,93700,,,,,
Norway,A01,"Crop and animal production, hunting and related service activities",2022,18158,,,,,
Norway,A02,Forestry and logging,2022,8287,,,,,
Norway,A03,Fishing and aquaculture,2022,67255,,,,,
Norway,B,Mining and quarrying,2022,2061880,,,,,
Norway,C,Manufacturing,2022,279965,,,,,
Norway,C10T12,Manufacture of food products; beverages and tobacco products,2022,53261,,,,,
Norway,C13T15,"Manufacture of textiles, wearing apparel, leather and related products",2022,4099,,,,,
Norway,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2022,12705,,,,,
Norway,C16T18,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials; manufacture of paper and paper products; printing and reproduction of recorded media",2022,20580,,,,,
Norway,C17,Manufacture of paper and paper products,2022,4775,,,,,
Norway,C18,Printing and reproduction of recorded media,2022,3100,,,,,
Norway,C22,Manufacture of rubber and plastics products,2022,5250,,,,,
Norway,C22_23,Manufacture of rubber and plastic products and other non-metallic mineral products,2022,17914,,,,,
Norway,C23,Manufacture of other non-metallic mineral products,2022,12664,,,,,
Norway,C24,Manufacture of basic metals,2022,26748,,,,,
Norway,C24_25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",2022,52039,,,,,
Norway,C25,"Manufacture of fabricated metal products, except machinery and equipment",2022,25291,,,,,
Norway,C26,"Manufacture of computer, electronic and optical products",2022,15225,,,,,
Norway,C27,Manufacture of electrical equipment,2022,8045,,,,,
Norway,C28,Manufacture of machinery and equipment n.e.c.,2022,20037,,,,,
Norway,C29,"Manufacture of motor vehicles, trailers and semi-trailers",2022,3311,,,,,
Norway,C29_30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",2022,19379,,,,,
Norway,C30,Manufacture of other transport equipment,2022,16068,,,,,
Norway,C31_32,Manufacture of furniture; other manufacturing,2022,8694,,,,,
Norway,C31T33,"Manufacture of furniture; jewellery, musical instruments, toys, etc.; repair and installation of machinery and equipment",2022,30149,,,,,
Norway,C33,Repair and installation of machinery and equipment,2022,21455,,,,,
Norway,D,"Electricity, gas, steam and air conditioning supply",2022,197597,,,,,
Norway,E,"Water supply; sewerage, waste management and remediation activities",2022,29843,,,,,
Norway,E36,"Water collection, treatment and supply",2022,6793,,,,,
Norway,E37T39,"Sewerage, waste management, remediation activities",2022,23050,,,,,
Norway,F,Construction,2022,247228,,,,,
Norway,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2022,318052,,,,,
Norway,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,2022,49873,,,,,
Norway,G46,"Wholesale trade, except of motor vehicles and motorcycles",2022,161333,,,,,
Norway,G47,"Retail trade, except of motor vehicles and motorcycles",2022,106846,,,,,
Norway,H,Transportation and storage,2022,149951,,,,,
Norway,H49,Land transport and transport via pipelines,2022,62215,,,,,
Norway,H50,Water transport,2022,41513,,,,,
Norway,H51,Air transport,2022,2833,,,,,
Norway,H52,Warehousing and support activities for transportation,2022,34107,,,,,
Norway,H53,Postal and courier activities,2022,9283,,,,,
Norway,I,Accommodation and food service activities,2022,56976,,,,,
Norway,J,Information and communication,2022,167215,,,,,
Norway,J58,Publishing activities,2022,26200,,,,,
Norway,J58T60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",2022,35062,,,,,
Norway,J59_60,"Motion picture, video, television programme production; programming and broadcasting activities",2022,8862,,,,,
Norway,J61,Telecommunications,2022,37490,,,,,
Norway,J62_63,"Computer programming, consultancy, and information service activities",2022,94663,,,,,
Norway,K,Financial and insurance activities,2022,169384,,,,,
Norway,K64,"Financial service activities, except insurance and pension funding",2022,116405,,,,,
Norway,K65,"Insurance, reinsurance and pension funding, except compulsory social security",2022,29419,,,,,
Norway,K66,Activities auxiliary to financial service and insurance activities,2022,23560,,,,,
Norway,L,Real estate activities,2022,291601,,,,,
Norway,L68A,Imputed rents of owner-occupied dwellings,2022,157074,,,,,
Norway,M,"Professional, scientific and technical activities",2022,194899,,,,,
Norway,M69_70,Legal and accounting activities; activities of head offices; management consultancy activities,2022,67950,,,,,
Norway,M69T71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,2022,149021,,,,,
Norway,M71,Architectural and engineering activities; technical testing and analysis,2022,81071,,,,,
Norway,M72,Scientific research and development,2022,23256,,,,,
Norway,M73,Advertising and market research,2022,8564,,,,,
Norway,M73T75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",2022,22622,,,,,
Norway,M74_75,"Other professional, scientific and technical activities; veterinary activities",2022,14058,,,,,
Norway,N,Administrative and support service activities,2022,107059,,,,,
Norway,N77,Rental and leasing activities,2022,28967,,,,,
Norway,N78,Employment activities,2022,35416,,,,,
Norway,N79,"Travel agency, tour operator, reservation service and related activities",2022,3556,,,,,
Norway,N80T82,"Security and investigation, service and landscape, office administrative and support activities",2022,39120,,,,,
Norway,O,Public administration and defence; compulsory social security,2022,258067,,,,,
Norway,P,Education,2022,193677,,,,,
Norway,Q,Human health and social work activities,2022,417665,,,,,
Norway,Q86,Human health activities,2022,195530,,,,,
Norway,Q87_88,Residential care activities and social work activities without accommodation,2022,222135,,,,,
Norway,R,"Arts, entertainment and recreation",2022,36320,,,,,
Norway,R90T92,"Creative, arts and entertainment activities; libraries, archives, museums and other cultural activities; gambling and betting activities",2022,19941,,,,,
Norway,R93,Sports activities and amusement and recreation activities,2022,16379,,,,,
Norway,S,Other service activities,2022,36494,,,,,
Norway,S94,Activities of membership organizations,2022,20635,,,,,
Norway,S95,Repair of computers and personal and household goods,2022,1155,,,,,
Norway,S96,Other personal service activities,2022,14704,,,,,
Norway,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,2022,329,,,,,
Norway,U,Activities of extraterritorial organizations and bodies,2022,0,,,,,
,,,,,,,,,
Spain,_T,Total - all activities,2022,1252481,,,,,
Spain,A,"Agriculture, forestry and fishing",2022,31725,,,,,
Spain,A01,"Crop and animal production, hunting and related service activities",2022,29341,,,,,
Spain,A02,Forestry and logging,2022,1054,,,,,
Spain,A03,Fishing and aquaculture,2022,1330,,,,,
Spain,B,Mining and quarrying,2022,6589,,,,,
Spain,C,Manufacturing,2022,150826,,,,,
Spain,C10T12,Manufacture of food products; beverages and tobacco products,2022,29286,,,,,
Spain,C13T15,"Manufacture of textiles, wearing apparel, leather and related products",2022,8235,,,,,
Spain,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2022,2887,,,,,
Spain,C16T18,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials; manufacture of paper and paper products; printing and reproduction of recorded media",2022,9331,,,,,
Spain,C17,Manufacture of paper and paper products,2022,4135,,,,,
Spain,C18,Printing and reproduction of recorded media,2022,2309,,,,,
Spain,C19,Manufacture of coke and refined petroleum products,2022,8153,,,,,
Spain,C20,Manufacture of chemicals and chemical products,2022,10665,,,,,
Spain,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,2022,7520,,,,,
Spain,C22,Manufacture of rubber and plastics products,2022,7351,,,,,
Spain,C22_23,Manufacture of rubber and plastic products and other non-metallic mineral products,2022,13989,,,,,
Spain,C23,Manufacture of other non-metallic mineral products,2022,6638,,,,,
Spain,C24,Manufacture of basic metals,2022,5891,,,,,
Spain,C24_25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",2022,19103,,,,,
Spain,C25,"Manufacture of fabricated metal products, except machinery and equipment",2022,13212,,,,,
Spain,C26,"Manufacture of computer, electronic and optical products",2022,2169,,,,,
Spain,C27,Manufacture of electrical equipment,2022,4721,,,,,
Spain,C28,Manufacture of machinery and equipment n.e.c.,2022,7941,,,,,
Spain,C29,"Manufacture of motor vehicles, trailers and semi-trailers",2022,12985,,,,,
Spain,C29_30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",2022,17847,,,,,
Spain,C30,Manufacture of other transport equipment,2022,4862,,,,,
Spain,C31_32,Manufacture of furniture; other manufacturing,2022,5896,,,,,
Spain,C31T33,"Manufacture of furniture; jewellery, musical instruments, toys, etc.; repair and installation of machinery and equipment",2022,11866,,,,,
Spain,C33,Repair and installation of machinery and equipment,2022,5970,,,,,
Spain,D,"Electricity, gas, steam and air conditioning supply",2022,43032,,,,,
Spain,E,"Water supply; sewerage, waste management and remediation activities",2022,13930,,,,,
Spain,E36,"Water collection, treatment and supply",2022,4571,,,,,
Spain,E37T39,"Sewerage, waste management, remediation activities",2022,9359,,,,,
Spain,F,Construction,2022,73136,,,,,
Spain,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2022,166315,,,,,
Spain,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,2022,19447,,,,,
Spain,G46,"Wholesale trade, except of motor vehicles and motorcycles",2022,82768,,,,,
Spain,G47,"Retail trade, except of motor vehicles and motorcycles",2022,64100,,,,,
Spain,H,Transportation and storage,2022,55900,,,,,
Spain,H49,Land transport and transport via pipelines,2022,28114,,,,,
Spain,H50,Water transport,2022,859,,,,,
Spain,H51,Air transport,2022,3192,,,,,
Spain,H52,Warehousing and support activities for transportation,2022,21002,,,,,
Spain,H53,Postal and courier activities,2022,2733,,,,,
Spain,I,Accommodation and food service activities,2022,74207,,,,,
Spain,J,Information and communication,2022,49327,,,,,
Spain,J58,Publishing activities,2022,2999,,,,,
Spain,J58T60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",2022,8990,,,,,
Spain,J59_60,"Motion picture, video, television programme production; programming and broadcasting activities",2022,5991,,,,,
Spain,J61,Telecommunications,2022,12139,,,,,
Spain,J62_63,"Computer programming, consultancy, and information service activities",2022,28198,,,,,
Spain,K,Financial and insurance activities,2022,53231,,,,,
Spain,K64,"Financial service activities, except insurance and pension funding",2022,36886,,,,,
Spain,K65,"Insurance, reinsurance and pension funding, except compulsory social security",2022,10859,,,,,
Spain,K66,Activities auxiliary to financial service and insurance activities,2022,5486,,,,,
Spain,L,Real estate activities,2022,145610,,,,,
Spain,L68A,Imputed rents of owner-occupied dwellings,2022,93441,,,,,
Spain,M,"Professional, scientific and technical activities",2022,66143,,,,,
Spain,M69_70,Legal and accounting activities; activities of head offices; management consultancy activities,2022,30739,,,,,
Spain,M69T71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,2022,45306,,,,,
Spain,M71,Architectural and engineering activities; technical testing and analysis,2022,14567,,,,,
Spain,M72,Scientific research and development,2022,7719,,,,,
Spain,M73,Advertising and market research,2022,6108,,,,,
Spain,M73T75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",2022,13118,,,,,
Spain,M74_75,"Other professional, scientific and technical activities; veterinary activities",2022,7010,,,,,
Spain,N,Administrative and support service activities,2022,48840,,,,,
Spain,N77,Rental and leasing activities,2022,8646,,,,,
Spain,N78,Employment activities,2022,7437,,,,,
Spain,N79,"Travel agency, tour operator, reservation service and related activities",2022,2339,,,,,
Spain,N80T82,"Security and investigation, service and landscape, office administrative and support activities",2022,30418,,,,,
Spain,O,Public administration and defence; compulsory social security,2022,77306,,,,,
Spain,P,Education,2022,63814,,,,,
Spain,Q,Human health and social work activities,2022,80380,,,,,
Spain,Q86,Human health activities,2022,63150,,,,,
Spain,Q87_88,Residential care activities and social work activities without accommodation,2022,17230,,,,,
Spain,R,"Arts, entertainment and recreation",2022,21100,,,,,
Spain,R90T92,"Creative, arts and entertainment activities; libraries, archives, museums and other cultural activities; gambling and betting activities",2022,9352,,,,,
Spain,R93,Sports activities and amusement and recreation activities,2022,11748,,,,,
Spain,S,Other service activities,2022,20918,,,,,
Spain,S94,Activities of membership organizations,2022,9487,,,,,
Spain,S95,Repair of computers and personal and household goods,2022,1509,,,,,
Spain,S96,Other personal service activities,2022,9922,,,,,
Spain,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,2022,10152,,,,,
Spain,U,Activities of extraterritorial organizations and bodies,2022,0,,,,,
,,,,,,,,,
Sweden,_T,Total - all activities,2022,5206989,,,,,
Sweden,A,"Agriculture, forestry and fishing",2022,61010,,,,,
Sweden,A01,"Crop and animal production, hunting and related service activities",2022,39213,,,,,
Sweden,A02,Forestry and logging,2022,20821,,,,,
Sweden,A03,Fishing and aquaculture,2022,976,,,,,
Sweden,B,Mining and quarrying,2022,42452,,,,,
Sweden,C,Manufacturing,2022,823164,,,,,
Sweden,C10T12,Manufacture of food products; beverages and tobacco products,2022,47329,,,,,
Sweden,C13T15,"Manufacture of textiles, wearing apparel, leather and related products",2022,5388,,,,,
Sweden,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2022,41968,,,,,
